time_s,trunk_pelvis_x_deg,trunk_pelvis_y_deg,trunk_pelvis_z_deg,lumbar_x_deg,lumbar_y_deg,lumbar_z_deg,chest_z_deg,lumbar_omega_dps,chest_omega_dps,left_knee_x_est_deg,left_knee_y_est_deg,left_knee_z_est_deg,right_knee_x_est_deg,right_knee_y_est_deg,right_knee_z_est_deg,left_ankle_x_est_deg,left_ankle_y_est_deg,left_ankle_z_est_deg,right_ankle_x_est_deg,right_ankle_y_est_deg,right_ankle_z_est_deg,left_shoulder_x_est_deg,left_shoulder_y_est_deg,left_shoulder_z_est_deg,right_shoulder_x_est_deg,right_shoulder_y_est_deg,right_shoulder_z_est_deg,left_elbow_x_est_deg,left_elbow_y_est_deg,left_elbow_z_est_deg,right_elbow_x_est_deg,right_elbow_y_est_deg,right_elbow_z_est_deg,left_hip_x_est_deg,left_hip_y_est_deg,left_hip_z_est_deg,right_hip_x_est_deg,right_hip_y_est_deg,right_hip_z_est_deg
9.54,-0.677819950726151,-1.8745150125938743,-0.4950329216676663,0.33547097865441955,1.29989492691095,1.019438977582427,0.452815261880935,0.8804029811752527,1.0767170345761443,2.9076956341102687,0.07200475252556718,-0.2646382086795775,7.540350831421465,-2.509367092978355,0.17305557865315185,-2.1584498503079645,4.696101294929133,-0.8492884111144591,-4.339167272703212,-1.04204636900471,-0.3683811818623497,-3.582393589025163,-5.20261492777341,0.5273028078644938,-5.101216348251742,4.705798983550213,-0.2782558209675431,-0.24054134320304468,5.789992644925159,1.0756005020444974,2.8184154323765136,-6.6519207202353,-3.676844821052472,-1.2569740275684158,-6.021275847652142,-0.03103657367634105,-3.8442660996068945,2.0797466893743635,-0.4219229392531188
9.56,-0.6780065381839944,-1.8106731906041618,-0.5176306378976264,0.3583617424259122,1.3043783933163071,1.0419574099648943,0.4524742182912096,0.9188455603788348,0.9459050195419928,2.8832066612712888,0.14833978318923877,-0.2970566294747147,7.539344676069643,-2.5992874856853674,0.15047173466731398,-2.146076348049026,4.69901026384909,-0.8657939272896819,-4.269676178979052,-1.0538216443825117,-0.3884248574902987,-3.634079451228618,-5.331061030291891,0.521663248145149,-5.072494376740132,4.6735022285663845,-0.22571279991269855,-0.260198330590327,5.85841465168748,1.1901445589202735,2.7747931436727473,-6.682672365345333,-3.757215418149985,-1.2726654828986348,-6.093860932004712,0.0022411511411646896,-3.93103900433587,2.1359244263814476,-0.4304898443383087
9.58,-0.6512630173100834,-1.8239413666168502,-0.5297797104594012,0.36583240900201813,1.3270569855536198,1.0707635947911338,0.46881787921438095,0.8916508922935178,0.8973587355352339,2.916475271420736,0.2745872969088539,-0.30953005525772315,7.627720617004585,-2.6017861948266217,0.1357399284826444,-2.200102499684199,4.672528905117487,-0.8898273466909413,-4.261250039092171,-1.0880200217715623,-0.40619810479481255,-3.7660094274171025,-5.380561381220958,0.5095745723424097,-5.097782935862467,4.74486506834518,-0.1954243009658106,-0.1914686553187275,5.895644816847596,1.2971810356468925,2.7505249441103694,-6.695749529854597,-3.8537387914765895,-1.2614262409667925,-6.191038804352206,0.021346522594254472,-4.025369075813454,2.105474055641364,-0.44473090620377087
9.6,-0.5983658052410229,-1.9048782560409154,-0.5333898082427646,0.3545472604046578,1.3620194103368988,1.103262828780893,0.49751007135896924,0.7798282057170568,1.036493644662099,2.9531246543273273,0.3467569515668073,-0.3041842163594876,7.757625832251742,-2.501915018755188,0.1405445144062293,-2.299113238454717,4.630284177135486,-0.918889253556197,-4.303617779098699,-1.125171913928352,-0.40341577021355396,-3.9148856459570642,-5.329492661423189,0.5045547732031349,-5.190551868014093,4.855894064271878,-0.18737735630114458,-0.09422932769861667,5.901889642401374,1.3678367284769113,2.7858735487583335,-6.733104798666779,-3.929263077852244,-1.1866741588880185,-6.245614065420495,0.008819358024528108,-4.09029044714379,2.005905211180301,-0.4650870664557534
9.62,-0.5533731094973219,-1.9644806630946592,-0.5357559048117653,0.3406520857837305,1.3828118642937532,1.1291681093649437,0.5210947113874808,0.6264491980502482,1.3029575643925582,2.938337911419061,0.322523655606906,-0.29118983975725415,7.842836890746196,-2.4008604734336423,0.16025614156750576,-2.3910828049918447,4.60837541729835,-0.9388224766493327,-4.347155111773018,-1.143472542491988,-0.39378657612152357,-3.9992369393086364,-5.259500595749437,0.5236528266743962,-5.281455179831195,4.893995328673443,-0.1824503656364712,-0.04578712389866502,5.885077289983507,1.4064795706703856,2.8390343480128446,-6.778463137874002,-3.9807770437332475,-1.0639685853801284,-6.2297171119309915,-0.027719465688501862,-4.11770546331102,1.9296269464163756,-0.4885977647879219
9.64,-0.5494841376564794,-1.946966463434166,-0.5419325215776537,0.35348036009402783,1.3804098448141102,1.1431635050707922,0.528659276454514,0.49581940431690036,1.5037423064960846,2.848592460149797,0.2478988706876718,-0.2770882172408226,7.832489713597232,-2.3912842652044617,0.17819145779718065,-2.4317001696972533,4.621327438493859,-0.9420260157863459,-4.349254649819769,-1.1500301239091817,-0.40601239242171494,-3.9845841408972493,-5.252354765784395,0.5704657168102789,-5.297615205320255,4.823501782475151,-0.16414277932719198,-0.07044391193646682,5.852270445991901,1.4268010480470443,2.830907551132668,-6.752206818893884,-4.025871955035024,-0.9453364457353921,-6.18256361879721,-0.06803868220944047,-4.134363665695646,1.931822870953294,-0.5112707845739963
9.66,-0.586890547857752,-1.8774000275807496,-0.549796816800774,0.4027806471344856,1.371006698738594,1.149055233982378,0.5256459276154383,0.42668549375882103,1.5182728894093065,2.7115469344356025,0.20432225295942807,-0.2650386159315499,7.755557245727859,-2.4628057255261977,0.18469401947275668,-2.416016116539197,4.644679290892301,-0.9323527341344349,-4.306309357474049,-1.1552237123900613,-0.4406994973049341,-3.905861545069086,-5.30632899010558,0.6207242147375366,-5.251924610559704,4.715520338844138,-0.1275567533426268,-0.12537733221069958,5.818182079724618,1.4438340718778118,2.7618165551462246,-6.645911790967414,-4.077163874334793,-0.8777087915040771,-6.166169225038697,-0.0959325949582407,-4.167009021014901,1.9765800781383416,-0.5301889956651167
9.68,-0.6334009647306613,-1.8263362467761195,-0.5497229120289997,0.45833455497284187,1.3705863182776132,1.153423696757211,0.5287091473935182,0.4208068552292227,1.4013697043373985,2.610303840655364,0.22712545223398503,-0.259199260338016,7.673576957157977,-2.529960217461369,0.1832353571980204,-2.377964428954064,4.6521557679890915,-0.9177622591641956,-4.247578723288489,-1.1502597854622365,-0.46244609561997874,-3.8409482550107694,-5.347716774636786,0.6375421911775467,-5.210616633686965,4.665247450646852,-0.07950350966876397,-0.14120210913235828,5.79848287048895,1.4801299519217785,2.7013960079654558,-6.551491783236579,-4.136273279362128,-0.8856813845976629,-6.201039704732342,-0.1073277751781457,-4.194109788171984,1.9952146188056006,-0.5417647174732804
9.7,-0.6523234522021155,-1.8433604955424798,-0.5339635104794055,0.48667984805323417,1.3817971260885762,1.160078774777999,0.5500551364436124,0.4575481828403125,1.284511508311857,2.6280068563138768,0.27164771158723455,-0.26175729049318985,7.626340569182218,-2.5294114586628518,0.17956721703745765,-2.3732755143396793,4.647845299921548,-0.9062965567074732,-4.227338528848188,-1.1286278049962133,-0.4466014226051564,-3.852982835591241,-5.319926057218752,0.6123063414090558,-5.2178996418256425,4.705196608822537,-0.03165088619929317,-0.07573627427227039,5.791154216825756,1.546357501118593,2.683698174408971,-6.549869655999403,-4.2064614862487835,-0.9641102968972738,-6.252777467076483,-0.11021341955832027,-4.171219381609609,1.965889153593598,-0.5417049007906697
9.72,-0.6274748184176236,-1.9047144687223585,-0.5065550848967462,0.48646874305753685,1.3946447140143752,1.167371137097392,0.5842153831683897,0.5144258093468498,1.2258016649420793,2.7684082664292786,0.2770340470540026,-0.2703071916054553,7.6180345355332735,-2.4875703447181263,0.173490470727052,-2.4333637949821716,4.6588927139217455,-0.8998836399160803,-4.278845123924103,-1.1029338505659874,-0.4122758682628904,-3.930303345222817,-5.243639741003666,0.5760681526729121,-5.289054878348219,4.7870864626058145,0.010460045464681775,0.040189243094362656,5.767846600009457,1.6252304025290232,2.6990297023000247,-6.62514743304437,-4.294700998690174,-1.0724104317921868,-6.277639181545762,-0.1135835191568189,-4.093366970758306,1.9326441213456176,-0.5284833162317979
