time_s,trunk_pelvis_roll_deg,trunk_pelvis_pitch_deg,trunk_pelvis_yaw_deg,lumbar_roll_deg,lumbar_pitch_deg,lumbar_yaw_deg,chest_yaw_deg,lumbar_omega_dps,chest_omega_dps,left_knee_flexion_est_deg,right_knee_flexion_est_deg,left_ankle_flexion_est_deg,right_ankle_flexion_est_deg
0.0,1.551285555728969,0.8259283986478927,-2.5311134736242966,-0.6441213704174323,-0.06934264230245978,0.21385910730536523,-2.3263302787800844,6.807096077848624,15.064162806290792,2.8112069522992007,1.9714716418165856,-1.1105076760695163,-1.1986451954377473
0.02,1.5579321112042421,0.7911357038221855,-2.5342765312540307,-0.5583449044521569,-0.07904772363920864,0.21698460037214198,-2.324846178292231,6.7499914934772,15.118892321075549,2.9346710909702045,2.022986151150361,-1.151714857546462,-1.263322152069062
0.04,1.583164338443282,0.778519146422953,-2.5392064465310193,-0.49293960341398496,-0.0901756492493563,0.22165142997174395,-2.3240910974079036,6.785920341351745,14.994495789904793,2.971789280316291,2.0398490879578652,-1.1462970372195733,-1.3205127084074533
0.06,1.6508074101515564,0.7868929365940371,-2.542822823055378,-0.47095107045013646,-0.10689323699161526,0.22815338908637206,-2.320977114168356,6.933378955981928,14.731555308005976,2.9579887819701747,1.9980779529010668,-1.1491470131527146,-1.3500775223654788
0.08,1.7641306027814116,0.7989288888745444,-2.542685136965127,-0.49374013037811154,-0.1273956477586182,0.23688901350763236,-2.312511617371816,7.108568760587872,14.454838314824592,2.9640625334279616,1.9246727182209367,-1.2073544008297377,-1.3682105741187007
0.1,1.8832210547337165,0.8134164429958088,-2.543373913582385,-0.5277717577184349,-0.14383643637397717,0.24884073185810984,-2.3018312414234403,7.2325386735495085,14.229856289987369,2.9783648074150335,1.8881588643486444,-1.2736817414748847,-1.4097677406274514
0.12,1.9474759592319355,0.8393026228320483,-2.551800328012851,-0.5377161322222646,-0.14834553046038929,0.26471918915154763,-2.294743707966221,7.290502519672638,14.086534844133379,2.949617247468505,1.9240996475363576,-1.2893326214444427,-1.4625665064237612
0.14,1.9421671010640649,0.8642542951286872,-2.566020203624372,-0.5285489814470158,-0.1412792562670658,0.2834372511088814,-2.2903501303582168,7.287065865093711,14.058739820936733,2.8960713718034867,1.9972044203381873,-1.2703440755232096,-1.485933843507951
0.16,1.912740503564136,0.8687898071195241,-2.5743210415191777,-0.529331734340614,-0.13623344640267065,0.30024963797098186,-2.2818994453525563,7.228122210410937,14.077639822137021,2.895654714776264,2.071096633338117,-1.2728632126924169,-1.4766610754310017
0.18,1.9081454761986592,0.8521817995781849,-2.569891378977939,-0.5497215890975097,-0.14090448028110314,0.3123811173097356,-2.2654740406482503,7.163687460643191,13.966676791201273,2.9630197806119045,2.1436927969647908,-1.3197538155389277,-1.4612096316925087
0.2,1.9269752318092435,0.8355928486173956,-2.5628612407484543,-0.5721035336548733,-0.1403724790832677,0.32505701583156343,-2.245933337236463,7.163198633169319,13.654100414895794,3.024300539804347,2.194646597313423,-1.3771457511809164,-1.4414449845820059
0.22,1.919961286712777,0.850060619268676,-2.565971944770634,-0.576383829941811,-0.12436141335036213,0.34287090001122633,-2.2314385106458796,7.238427450648779,13.293958957931382,3.022062371237025,2.1781663341189397,-1.4058873609066094,-1.3997040922687667
0.24,1.8554282596472456,0.8964076089799231,-2.575079817758182,-0.5641781393778286,-0.10695862968454509,0.3624476784284162,-2.2212447171088643,7.330840464746717,13.11388957261442,2.9510506385833524,2.092918524053859,-1.3889192360452978,-1.337913581944022
0.26,1.7703543079257416,0.9468631110710728,-2.575703070095916,-0.5574548188933376,-0.1095829201695246,0.37779680876321065,-2.2069127659411603,7.377696592655485,13.133497204606646,2.8531211823824214,2.000053923137665,-1.334891594327375,-1.2795722180867233
0.28,1.7172253441532235,0.9883852664546527,-2.561316096596688,-0.5681999779535859,-0.14101285407705844,0.38646674828772465,-2.1844244400688346,7.368784559800585,13.228871957390812,2.8022224374496862,1.961994522826046,-1.2828074019959994,-1.2398282898219888
0.3,1.6859955485790625,1.0109265289073726,-2.5438765408306745,-0.5793153293371841,-0.1761970383468212,0.39551297019336423,-2.1583232615462125,7.364997727342689,13.382801799492807,2.8249738146741663,1.9868544643233725,-1.2617775309974755,-1.2027784481519144
0.32,1.6281023579316907,0.9799226025397099,-2.5428554049236762,-0.5714024546588243,-0.16872427362454387,0.41823138766609735,-2.1341588251869847,7.404335415034204,13.645988359078995,2.8747549190994195,2.0395808934610384,-1.2553372096356101,-1.1488781875934708
0.34,1.5398567716056502,0.9004157706302944,-2.562267916272796,-0.5498386412033781,-0.11441921897050121,0.4545520164443921,-2.116168014686492,7.376604260716456,13.976660600703847,2.877228719099223,2.078877754784388,-1.2155369923751294,-1.0965872516971158
0.36,1.460655012600338,0.8321360637479711,-2.5895780764733094,-0.5268994357026235,-0.05553429185966708,0.48916540889409393,-2.107904855105644,7.180313154132529,14.270582057518087,2.8050845291954927,2.0767518370946894,-1.1233903081391576,-1.0727401802548906
0.38,1.406371753973882,0.7989159174157971,-2.611517903803039,-0.504421804216687,-0.01876563021509489,0.5116918253673971,-2.106734219654441,6.884313728362726,14.470007021294679,2.7006652226862693,2.039879902409286,-1.011085355638164,-1.0678476837605613
0.4,1.3718472634009746,0.7683884417612153,-2.6242720851844172,-0.49218641082150827,0.006504473437823267,0.5246818104888893,-2.1060901324027643,6.62698608967414,14.608024264486211,2.6138049371620347,2.0124897597206752,-0.9223219110036529,-1.0559224265457576
0.42,1.3647632532585143,0.7382659007637881,-2.630987695246953,-0.5049541337917224,0.026741849071684125,0.5311477681139939,-2.106247349903964,6.472635625700379,14.729616715606278,2.5697882978096485,2.0354548422007572,-0.8820664579542815,-1.0480234122457803
0.44,1.3711940975548114,0.7563195716347999,-2.633926537531013,-0.5281042269599151,0.023472522968769928,0.5271219855911863,-2.1136695859979646,6.390877617858083,14.806829355344982,2.5831769329691228,2.071579455580242,-0.8904348846902829,-1.0635666169763813
0.46,1.3604129324998808,0.8278620002408199,-2.6304365102229017,-0.5391469412702081,-0.011920392668745897,0.5112166190855739,-2.1268720184324206,6.3132685287480586,14.825466529307521,2.6496392454952398,2.0450180434646787,-0.940045102508143,-1.085089952495074
0.48,1.3457191388496899,0.8890633432877227,-2.6161236017343783,-0.5533539331610099,-0.061326920738048483,0.48956800191762795,-2.1349713593427646,6.1978549668283165,14.890623212576951,2.712612477579356,1.970872743286674,-1.0195399412443524,-1.108634324214694
0.5,1.3699465871348695,0.8969376511536621,-2.5970323387756595,-0.598836281218336,-0.09959383211079947,0.4702539122419863,-2.1359172062865954,6.101535933720827,15.120758847182618,2.713928959512434,1.9262168885209903,-1.1003913790768536,-1.1576238454220615
0.52,1.4424815772514834,0.8779264205607645,-2.590803120617503,-0.6740778536381057,-0.11366773401451964,0.4584623994273179,-2.1423949424234263,6.146840330589974,15.483600323791332,2.671710081630629,1.915165672364362,-1.144508049680732,-1.2092990244451205
0.54,1.514827890303825,0.8809949160466678,-2.6058246017924143,-0.7476141253880275,-0.11416162002979016,0.45207560437248084,-2.1649684257737127,6.331859015386231,15.79565829293955,2.6508539992923668,1.894803506301643,-1.1360361910131673,-1.2110899628522778
0.56,1.5293174032676806,0.9192013696771663,-2.633445996520748,-0.7798878985209549,-0.11720422905533173,0.4450040509308507,-2.200627977406592,6.477682402988502,15.888904193804143,2.6771908659274333,1.8875861904133118,-1.08840184448607,-1.1692588158573116
0.58,1.491134545564104,0.963880928590034,-2.662562567099778,-0.7600623730339305,-0.11859837233925738,0.4359375747280042,-2.239058382747857,6.445262008870555,15.817390300103167,2.7336274086488266,1.937737096849218,-1.036760280243974,-1.1298825096408514
0.6,1.472388944921473,0.9832629448445209,-2.6856429663066206,-0.725802962910028,-0.11148719254013029,0.4254703554469883,-2.2723141912121982,6.283016044787972,15.815814215131223,2.804735659145137,2.0212519223515053,-1.0140719914590832,-1.1031906391622028
0.62,1.528811880322704,0.9757847171250873,-2.6987807960347623,-0.7205305263096531,-0.10360144714264034,0.41182297741303175,-2.298932568061111,6.1374541396920375,15.865903887509766,2.8564098372629876,2.0743836236405584,-1.0113330691087625,-1.082975923905957
0.64,1.6201230606716295,0.9716673841151658,-2.7049238556242807,-0.7350651794835592,-0.1013766890657632,0.3945113951560386,-2.3225769217932757,6.062004042681466,15.647088943934442,2.833646501449665,2.054665010917774,-0.9872631536049837,-1.0674422114504951
0.66,1.6587286599794413,1.0006258371427785,-2.708729705053668,-0.7289062863279068,-0.10329020392682647,0.3743782942797674,-2.346761082111475,6.002721545443793,15.259302518321636,2.7425615286804157,1.966128723175146,-0.9449917476740091,-1.0319735117444913
0.68,1.619900128390813,1.056234820729596,-2.7129083217328382,-0.6963353660145006,-0.11200749567278398,0.350780242202342,-2.3746396025567296,5.938760403772806,15.438126843855105,2.657312740031911,1.8762814637538021,-0.9212512064668946,-0.974231860897366
0.7,1.5577102509708034,1.1124631306404278,-2.7196788840345727,-0.6705583505211151,-0.14071562948389377,0.32167258271119104,-2.4107053438955814,5.952118047446544,16.293142303479918,2.620400775690855,1.8513601399362662,-0.9154445675351196,-0.9499276565830369
0.72,1.5385133234489772,1.1677099187175581,-2.727710467397586,-0.6737433000177252,-0.19890851969436169,0.2876760547809055,-2.4534020019609564,6.125067429031143,16.723441211243575,2.639377685849221,1.8778705620643001,-0.9240572715587236,-0.997115301066286
0.74,1.5876719038398321,1.2393428992497255,-2.7310188521897856,-0.700147341317929,-0.2731056711962319,0.25617988815201437,-2.489535588914515,6.442457427938587,15.848596946813828,2.722201253023031,1.9019284006052397,-0.9588677043714059,-1.090427162239757
0.76,1.6645606192612004,1.3032405491294747,-2.7283278041194974,-0.7370188404076127,-0.31955809274294195,0.24231137371890613,-2.5022293747703133,6.8168677130475155,14.202316808484044,2.843091383309358,1.8900681879625694,-0.9969407829963843,-1.1770896045737853
0.78,1.6867567536353745,1.29926931491467,-2.7270098754942786,-0.7675898808178738,-0.30012975052009505,0.25665806391604057,-2.4871829258742295,7.096085601768364,13.059690889634746,2.9447627506887826,1.8367472585260154,-0.9973174898528382,-1.2179295664272993
0.8,1.6101309581950218,1.2016636517985626,-2.7316496845177496,-0.7719427750127891,-0.22144594195098682,0.29230787610845066,-2.455105011140953,7.112593132208449,12.940004792057923,2.9888092754390487,1.7831498780040542,-0.9629543438796629,-1.2120071104921744
0.82,1.4948490544155786,1.045297368190081,-2.735603495860776,-0.7580620384543222,-0.12451918460013721,0.33042613613168825,-2.41869825648129,6.863744055083896,13.33757323494008,2.9923879967511553,1.788577964441999,-0.9525609385469153,-1.189887544895246
0.84,1.4388639027658825,0.8944065823684608,-2.7250136679822283,-0.7623124451345615,-0.05635885881329198,0.35374224006769694,-2.3828353567708414,6.557455622798762,13.641927057404002,2.9756760957055914,1.8516059255825537,-0.9921807666453311,-1.172884170015976
0.86,1.4448283601535243,0.8153976196121969,-2.6898629886303196,-0.7923861424306516,-0.057156849479170484,0.35093836782144405,-2.3498660288901734,6.408556818292562,13.750586533691095,2.9150145366466638,1.9211598087293524,-1.0273260176433259,-1.155185847494979
0.88,1.420458273530332,0.8199159399477042,-2.6429210581862006,-0.8132968954220015,-0.11535563894240967,0.3282322783513342,-2.325986865379009,6.43787802996721,13.925674769200226,2.8194884574878594,1.962374613405049,-1.0250087417159575,-1.1353659046841809
0.9,1.3252439482719018,0.8354547706396676,-2.618437363940667,-0.8057094686092309,-0.1524031821565524,0.31251386525461644,-2.3173161324248315,6.554152633043563,14.35792728459605,2.7486646075318073,1.957811390750453,-1.0221125862035767,-1.1183161057044906
0.92,1.2200177686578564,0.8158620485332063,-2.632658755713492,-0.7890358340484547,-0.1267391373917772,0.3177393195348823,-2.3258216219819703,6.67150147104249,14.933963235694097,2.715489128929209,1.9029577544792702,-1.0373965898590405,-1.0974424384004164
0.94,1.1683148941777175,0.8164378297671068,-2.660437438306707,-0.7862054367399527,-0.10043367074081842,0.32368364792342563,-2.3476447794076507,6.698217781931871,15.343471020403783,2.688320502604945,1.8318288428703557,-1.0468699309078175,-1.08961687427984
0.96,1.1713842838009063,0.8664370146177404,-2.6729810489221824,-0.8042013998116473,-0.12620340769543179,0.31306167490055903,-2.37174170809036,6.619795456972037,15.50551221091884,2.6689059208541774,1.7900934429227566,-1.0466374650884076,-1.123577065761158
0.98,1.2011378361703204,0.8985392882910036,-2.678290754479081,-0.8446889288236954,-0.1599579470431933,0.30064879347433693,-2.3904519926675083,6.583261867322577,15.601547940620035,2.676904388190617,1.7856190579615712,-1.0480835893867477,-1.1849734870111037
1.0,1.2341333048861967,0.8933208639377401,-2.6964301343385664,-0.9023629162750038,-0.16046440053933364,0.30149926596494875,-2.4085203383494598,6.731713409501726,15.491786076037316,2.7140798071821814,1.783581003977178,-1.050263598164652,-1.2190709947594807
1.02,1.2444235094443261,0.9220553863071291,-2.721691646511569,-0.951870119099096,-0.16132185583081818,0.30668169294499437,-2.4298532583988486,7.064609217201501,15.033910893729999,2.7703962599896217,1.7577490977587917,-1.0460493291136224,-1.1858808441025719
1.04,1.2108419409970925,1.0053343244743511,-2.7406259879318653,-0.9638234641888319,-0.19108149151926598,0.3081148835810297,-2.448868525701343,7.454472179833425,14.665811496424723,2.826287949336131,1.7325035921299503,-1.0296125720833336,-1.1125000944505516
1.06,1.1415066991941203,1.0641295575562355,-2.757614356471918,-0.9409675245264701,-0.21701958515607234,0.3150919489481149,-2.459426367641803,7.637560249152609,14.743030416756095,2.8676603400873364,1.7574298241745425,-1.013328586550803,-1.0651051006959409
1.08,1.0669737428025932,1.0396952164726758,-2.781267525381398,-0.9170846028234801,-0.2040986036985394,0.33466031563141124,-2.4627282049265675,7.478495520226564,14.89295923576207,2.8811696774731,1.858531041349377,-1.0158955797706875,-1.0850035564548481
1.1,0.9984553145061704,0.98005360205278,-2.8032882607990515,-0.9004642955233201,-0.17161470322333675,0.35730014014873074,-2.460906575041241,7.217930814686968,14.482104763983761,2.832385603577773,1.9936302346657337,-1.0232929875493293,-1.1455257577139255
1.12,0.9250644656769451,0.9552020182514718,-2.796061531248176,-0.8574197137064072,-0.16043317007173322,0.37174040579261936,-2.4381548055981503,7.210068008117325,13.672358636764974,2.731693539472326,2.074659179751148,-1.0118666305503539,-1.1831352036684488
1.14,0.8718228686551283,0.9669693101472907,-2.7355359602862213,-0.77650528266628,-0.17716351972627367,0.3806653514271736,-2.367565485777513,7.490170420515656,13.720335265600024,2.632282592793722,2.0692834395768576,-0.9654144867314876,-1.1852521840849712
1.16,0.90952012355002,0.9765246119442577,-2.6330533201814523,-0.7077380274705256,-0.19349639305668706,0.3942588733326065,-2.250532653389612,7.678668328940518,15.578460845514808,2.572902979891859,2.029638163831732,-0.9083998186631346,-1.198687012303182
1.18,1.0772393341010693,0.9579367552227284,-2.5326468162134512,-0.7055045114403026,-0.18310774747167155,0.4151046227135313,-2.129025173926403,7.377430554397166,18.447767999132527,2.5689773172291406,2.0034799459210957,-0.8964226012492839,-1.2516629961682648
1.2,1.3408125472223602,0.9142875540281535,-2.4670104533341655,-0.7633068612438898,-0.1482960044026393,0.43255719796000386,-2.046290381273508,6.770504570396872,20.374229576809192,2.593663758412235,1.9911482563500198,-0.9270050296112791,-1.3386538091303353
1.22,1.634935936418056,0.8667974322253627,-2.4254711708938044,-0.8286638181476922,-0.11365148543813582,0.431110252578925,-2.0065643754411266,6.699263275672163,19.886331690925296,2.600531754775529,1.9782348254043995,-0.9522976863260542,-1.4408734320081493
1.24,1.8942197781578964,0.8310421325764875,-2.376601418226328,-0.8561268727645267,-0.09264521076832806,0.4049198472452738,-1.9837894115130648,7.816425807604604,17.25612365505888,2.6064598549681963,1.9477357855050912,-0.9739012122786603,-1.5125185925846063
1.26,2.0542967991848995,0.8099394886181324,-2.308107400681265,-0.8304630887602874,-0.08127322592784719,0.35978193501108685,-1.9597730992507305,9.659692893152538,14.636228372940963,2.6556322163771284,1.8680702775294369,-1.0129062314125712,-1.5050575686754075
1.28,2.0998198392233016,0.7963791895415546,-2.23269272327672,-0.7675726842755685,-0.07966730994005658,0.30225551215204793,-1.940847026564202,10.842709621263172,13.85405709879563,2.729920402331978,1.7222889692971763,-1.0513039966021982,-1.4222604808229276
1.3,2.0744136048344566,0.7823768082476866,-2.1634640092563386,-0.70327353501519,-0.09734913945433768,0.23556929337310376,-1.9372783643928133,10.49469327092533,14.752981457481004,2.7850963497899532,1.536632642198391,-1.0897012753568183,-1.3197365483278851
1.32,2.0030831571668286,0.7699849824199395,-2.1048481387256905,-0.6657214913692516,-0.13207457696939912,0.1671879108007318,-1.9464185936506517,9.24905279183699,16.77536640103824,2.80024145944065,1.3439769018739767,-1.1401230441395431,-1.240796011194321
1.34,1.8529304241370324,0.7641269000795275,-2.063906068820183,-0.6552827812007833,-0.161299639429158,0.10983861537401692,-1.9626287657090298,8.133778441994805,19.768006846197444,2.770837214515227,1.1382623446875515,-1.1679692677758062,-1.165102448506681
1.36,1.6130432163903001,0.7649580524812235,-2.050032344306558,-0.6635143481719353,-0.16634943961141477,0.07158431053163926,-1.987065454997491,7.220201716671866,22.495527565300282,2.712747221243704,0.9039376586662401,-1.1479693150458512,-1.0604427230777473
1.38,1.353872198093142,0.7838284748581341,-2.0590177683899573,-0.7073749328343428,-0.16146441136973788,0.04827861795354761,-2.0200866938746107,6.442294656589679,23.50011886224384,2.647102480723555,0.6524952541615299,-1.1055374643759899,-0.948258898154716
1.4,1.1525329084936184,0.8463375460069943,-2.0670158219897163,-0.8157304020537369,-0.18754808658112543,0.02832884947912078,-2.0504616188811635,6.794070445971742,23.264146253382975,2.5869311763955385,0.4124930872896168,-1.081445653664467,-0.8629857382751422
1.42,1.0136680081043503,0.9496695573630022,-2.063962731431599,-0.9965676651857294,-0.2580288893300775,0.012166444973600482,-2.068075299259671,8.779289392459248,23.72541547009226,2.5566032250201314,0.21627131450625525,-1.1117162782752583,-0.7970305083239972
1.44,0.904664039707523,1.039697111821733,-2.0765248943080485,-1.2471005923578034,-0.327617503801037,0.02030979541214617,-2.0782003547304497,11.76589818930657,25.633750680820967,2.5843114665203606,0.0881916258268762,-1.2220116417229667,-0.7361123024343043
1.46,0.8092118899102457,1.0823610752630188,-2.1290857636433134,-1.5597369098616134,-0.35360913308335506,0.06648408627371824,-2.0907690292682637,15.252834994749223,27.489112847580447,2.6636309427175924,0.0064482023981556206,-1.3952518279063968,-0.7021782982141254
1.48,0.7282147895222761,1.1307738660515543,-2.2065475213483112,-1.915192821905664,-0.3628436485463255,0.13501123088423445,-2.107720333151189,18.832728543412344,27.910571593468998,2.771377063742248,-0.0972667199466105,-1.5830980221172142,-0.7107714282972174
1.5,0.651652987487485,1.2566281174410483,-2.27867056930138,-2.2904326331333276,-0.40414253207207534,0.2028484319912732,-2.124144550314686,21.528577809269915,27.43776277110546,2.881484316844235,-0.2506310689797264,-1.745080976224439,-0.7443030806509814
1.52,0.545425748808393,1.4482968709998967,-2.3417048725453133,-2.6653713180954295,-0.4678485749011362,0.26967547324334346,-2.136601417488729,22.49987645808483,27.222952091477413,2.9223895362344776,-0.39332877274865335,-1.852966245888773,-0.8036367513096505
1.54,0.3740621590084544,1.6440707970538746,-2.413451983552465,-3.0237556014352305,-0.5180225851581152,0.34878436202548035,-2.147421544630283,22.113206828118102,27.478392858457372,2.8454311712060876,-0.439858567647825,-1.9307025917185607,-0.9233641274467728
1.56,0.12842749429529365,1.8066316838020984,-2.4987468305604326,-3.355866363507176,-0.548665731161706,0.44729849582502174,-2.152121910832914,21.232664116720542,27.560634538960556,2.7190552958208425,-0.36445086307786306,-2.04756034262796,-1.1187840295137528
1.58,-0.17574333115482677,1.9382081865277494,-2.5753383416734454,-3.6556261605142892,-0.5706641368482915,0.5597892211710034,-2.1330733402182243,20.117471909342203,26.852720846511055,2.6248774747020804,-0.2300895668487402,-2.2139674598414887,-1.3488429823454233
1.6,-0.5048289769229641,2.059847212429201,-2.6176663087347376,-3.9249587260484984,-0.5881100880312499,0.67300319559933,-2.0787108512063237,19.01024247466807,25.32251413412178,2.5645241599857265,-0.10289344300675958,-2.396590201967334,-1.5691241102806746
1.62,-0.8231208082446989,2.1805693944862385,-2.6255405213575176,-4.175361806056245,-0.6016716817066414,0.7786812517725813,-1.9977662929252957,18.244683456079553,23.420736489951906,2.5322517433593856,0.05209750543599974,-2.607196914918415,-1.8131993623128908
1.64,-1.1177854130635287,2.2897824171385825,-2.6155499316313664,-4.412045641476041,-0.6168809052543822,0.8765513615885335,-1.9063487231715812,17.49047448357261,21.683967407028106,2.545838625174079,0.2952749305274408,-2.848606540839143,-2.1298830455237674
1.66,-1.4065182209970077,2.3824870475428024,-2.5964501993760605,-4.624446792402027,-0.6410021590658065,0.9671863175487541,-1.8117366478739179,16.221463892981575,20.382314333008026,2.585679252171182,0.6066797234683251,-3.073011770132911,-2.4958352082652637
1.68,-1.7137728025034074,2.471277204292061,-2.565981324510085,-4.79736015961458,-0.6755746268363229,1.049775731553446,-1.7127142053736732,14.514019585516849,19.31281113271921,2.6001587173646046,0.9277699414605776,-3.2696833234272984,-2.855500514360655
1.7,-2.042896616281665,2.558480029206467,-2.5251663148107157,-4.924329129733386,-0.7127729881572812,1.1254019097557892,-1.6088412214139445,12.789745087569754,17.995432365902506,2.5714197875031752,1.2186569983404292,-3.4802401881816274,-3.1829723905019263
1.72,-2.3707547221416467,2.612663308099935,-2.479789974579717,-5.008383828849888,-0.7400198404330591,1.1951307338541926,-1.5019756846101298,11.21983930511074,16.14798857657155,2.5421611962416004,1.4671573960665198,-3.7075159717124313,-3.4921472552479194
1.74,-2.6687569692184483,2.6047191954942113,-2.426736583293616,-5.055862819478994,-0.751906592587692,1.2540849579662618,-1.3914478504581558,9.761745871557482,13.993115780763812,2.570214845674297,1.6907806152436824,-3.9052535954083067,-3.791167686011401
1.76,-2.9266539591723455,2.5582052445795176,-2.356702885090178,-5.073278581167325,-0.7571844316711431,1.2942597246141063,-1.2781985241200031,8.5639573803423,12.288953796880936,2.6525679951101706,1.917379305340183,-4.050294317131485,-4.0724935431179805
1.78,-3.149477736889231,2.518453065916567,-2.2774240456390205,-5.064944547295984,-0.7684391617016193,1.3157169217888347,-1.1739748890932091,7.92507125660527,11.793951168146085,2.7074507185601644,2.149781803197954,-4.152524856841568,-4.346878347476572
1.8,-3.3472391018586913,2.4899439697795387,-2.2169277369654545,-5.03356292631193,-0.7867649423128167,1.330069903580107,-1.0956266238642582,7.83637593756976,12.492001940002297,2.662337245523908,2.377186992183304,-4.225915509283418,-4.637600675823234
1.82,-3.5280313841231656,2.4512564599137647,-2.1930561132308224,-4.979751722413789,-0.8019510264869958,1.3484828040789938,-1.047965369014552,7.971503151828253,13.467790363950023,2.5593998978403816,2.6037895848186197,-4.296375236088308,-4.944017048076505
1.84,-3.6842124951627055,2.4082245368685147,-2.1927339389654747,-4.900677871142246,-0.8053162100271835,1.3714283150339661,-1.0179106821536703,8.133590756254343,13.713157484163368,2.502370957675423,2.831736913732576,-4.3890192406168405,-5.23435518173046
1.86,-3.806852099254246,2.374511598096764,-2.187547099270948,-4.79202925129518,-0.7950910544803925,1.391791276413357,-0.985365589967123,8.390539720016728,13.347767780193113,2.5161234400046153,3.047433420492255,-4.496234299787953,-5.484820776469398
1.88,-3.9180904197720263,2.328015378570563,-2.1633590736763986,-4.654506310142196,-0.7707804658447864,1.4041930772289024,-0.9399435539482106,8.760951081438954,13.445545327383236,2.5473533752996618,3.230251456531258,-4.5956652330868675,-5.697216520665163
1.9,-4.045586666757199,2.23761508545671,-2.1278378827956286,-4.497884994032317,-0.7307285813693833,1.4081696389694607,-0.887718089667974,9.140290311309778,14.75281671306095,2.548899749991734,3.358321352206773,-4.660243911399123,-5.864332528950156
1.92,-4.16770235526631,2.0940684127487645,-2.093250728306298,-4.329670073504696,-0.6747735000332211,1.403625387632026,-0.8409285340359475,9.583691079788453,16.9892581724644,2.5021101340583174,3.4140185572562354,-4.66516999070555,-5.9720522443322945
1.94,-4.244826278167511,1.8962372110776453,-2.0655215697588005,-4.143473074797155,-0.6043875842561627,1.388492461632268,-0.8079541760808137,10.209950364115244,19.35657713228905,2.3982975451758977,3.3924943477258322,-4.618042376622714,-6.039964526076868
1.96,-4.272406435055292,1.650046100284926,-2.0508392156092174,-3.9291944028049253,-0.5207044873365236,1.362207101628165,-0.7964386441804819,10.932168294666745,21.464859360219652,2.2720280085124913,3.300267172149879,-4.573935205013808,-6.090072038363542
1.98,-4.26796176000987,1.3749388194383414,-2.057857920625245,-3.696905972203304,-0.42975480282841366,1.3258275626609788,-0.8161649086834902,11.598100036686159,23.577368890662193,2.208361809203533,3.1430910576747615,-4.578999424918237,-6.095281511576809
2.0,-4.232649747377154,1.1001882476552596,-2.0893957110425965,-3.4827642060582744,-0.3481807222974419,1.2777156379301904,-0.8744459983795694,12.24793610169633,25.76331288105604,2.230353811619668,2.9305578111693045,-4.605906873809729,-6.012629668916235
2.02,-4.161988873525018,0.85952507535397,-2.134961252516561,-3.3117070973502374,-0.29045497589632385,1.2120615524253802,-0.9687938680812155,13.06351096445522,27.119285640242985,2.2673613205325425,2.689978634103196,-4.607258404521198,-5.846419535293604
2.04,-4.0826820752759465,0.6858797834820713,-2.168448592220395,-3.1652522830147967,-0.2514480396643684,1.122494957216809,-1.0804090185572193,14.040445617953925,26.586622590199916,2.2638362641957928,2.458594007771268,-4.590741263532798,-5.63496607400985
2.06,-4.029038205038801,0.5850033890569792,-2.1528650988274514,-3.0093567131288537,-0.21518091879173432,1.0035309613060057,-1.1770031537816383,15.073505707684195,24.1246967602695,2.214931368198513,2.250931033085504,-4.573995938924334,-5.403214600524038
2.08,-4.017845927573246,0.5207078056846581,-2.0548492120421633,-2.8289510577257437,-0.17237984439584417,0.8492337772558793,-1.2287389815633403,16.36268585587098,20.53005431626358,2.107303851891004,2.0449753440190914,-4.528510447479011,-5.162677001841776
2.1,-4.073792632080251,0.44880919618173637,-1.8638830231352685,-2.6218845014898684,-0.12114027849954512,0.656935818242685,-1.2255010830266164,18.11214496699902,16.702362594421636,1.9258315947177376,1.8118994603196805,-4.4260723490823395,-4.932101393495285
2.12,-4.233756403807115,0.3544747689430856,-1.5877162612574107,-2.3870431443113342,-0.06398535411267577,0.43084230561009135,-1.1702937805405815,19.835114014822842,13.6957103171914,1.7045061894459788,1.5417662225349296,-4.2883239596675145,-4.731154999116848
2.14,-4.508820470208322,0.25152040617978083,-1.2395365273209535,-2.134823820797973,-0.010381995180474226,0.18281522972251738,-1.0652531064598958,20.34756395793884,12.685799408055262,1.502327933218918,1.2361799073137791,-4.164697214568164,-4.554440106893763
2.16,-4.871225822882488,0.158074098305289,-0.8379534181857453,-1.895860872477177,0.0263137201680754,-0.07026411687284802,-0.9129544239563654,18.704779628876373,14.206389888546896,1.3232367555272753,0.9009979913615498,-4.067295598192701,-4.379055956271665
2.18,-5.275485693992571,0.07408552024458209,-0.41443151483843954,-1.708410490846314,0.035602074678920806,-0.31107189971797056,-0.7274982954884797,15.170745618115888,17.73802127293755,1.0936207652016863,0.5478786885750516,-3.9474672281050602,-4.189105550044215
2.2,-5.67961659064761,-0.015791818635277895,0.002330038473383074,-1.5969196037778035,0.009955148165709374,-0.5312250495814058,-0.5284695659126414,11.590965822506524,22.002699118945515,0.7516601170971517,0.19347537443554988,-3.754052715441393,-3.98413913337566
2.22,-6.05719125766775,-0.11840281194313552,0.41886165702338707,-1.5688912912939825,-0.06091962748234575,-0.7395928131427136,-0.31766654349203194,10.391257565463023,25.867534329590057,0.3131730045913163,-0.15748405428750664,-3.492195538275581,-3.774444623388471
